probability_0,probability_1
0.03153521567583084,0.9684648513793945
0.9685473442077637,0.03145265951752663
0.9972301125526428,0.002769891871139407
0.9957950115203857,0.004205024801194668
0.9999862909317017,1.3745463547820691e-05
0.9840164184570312,0.015983644872903824
0.07103543728590012,0.9289646148681641
0.9199548959732056,0.08004502952098846
0.9186993837356567,0.08130068331956863
0.003303722245618701,0.9966963529586792
0.019599292427301407,0.9804006814956665
0.9999513626098633,4.858717875322327e-05
0.9996628761291504,0.000337158766342327
0.02612050250172615,0.9738794565200806
0.03587524965405464,0.9641246795654297
0.9993139505386353,0.000686071696691215
0.9990580677986145,0.0009419529815204442
0.9991918206214905,0.0008081509731709957
0.9965460896492004,0.003453862853348255
0.003175608115270734,0.9968243837356567
0.9999977350234985,2.2190570234670304e-06
0.9862189888954163,0.01378106139600277
0.9944394826889038,0.005560480058193207
0.9995118379592896,0.00048818415962159634
0.9992635846138,0.0007364193443208933
0.9960913062095642,0.0039087035693228245
0.9782516956329346,0.021748345345258713
0.9986139535903931,0.0013859833125025034
0.9692752361297607,0.030724739655852318
0.9996600151062012,0.00034003297332674265
0.9942135214805603,0.005786456633359194
0.997816801071167,0.002183190081268549
0.999991774559021,8.183310455933679e-06
0.014547920785844326,0.9854521155357361
0.011096340604126453,0.9889037013053894
0.9912612438201904,0.008738760836422443
0.9998923540115356,0.00010763409954961389
0.9987959861755371,0.0012039473513141274
0.9971223473548889,0.002877600723877549
0.9956848621368408,0.004315185826271772
0.9999858140945435,1.4200556506693829e-05
0.001608493854291737,0.9983914494514465
0.9918801188468933,0.008119899779558182
0.9728628396987915,0.02713713049888611
0.998862624168396,0.0011373742017894983
0.012074335478246212,0.98792564868927
0.03255134075880051,0.9674486517906189
0.0241557490080595,0.9758442640304565
0.9998064637184143,0.00019352513481862843
0.004192577209323645,0.995807409286499
0.9998942613601685,0.0001056840192177333
0.9997543692588806,0.0002456686634104699
0.9994020462036133,0.0005979003617540002
0.9964672327041626,0.0035327861551195383
0.00257164821960032,0.9974283576011658
0.015291700139641762,0.984708309173584
0.999936580657959,6.346721784211695e-05
0.9999001026153564,9.993585263146088e-05
0.9998013377189636,0.0001987128925975412
0.9999910593032837,8.940600309870206e-06
0.9998759031295776,0.00012406376481521875
0.9975021481513977,0.002497849054634571
0.9999935626983643,6.416565156541765e-06
0.9999982118606567,1.762580723152496e-06
0.9999933242797852,6.7121864049113356e-06
0.9993056058883667,0.0006943858461454511
0.9899052977561951,0.010094703175127506
0.9966394901275635,0.0033604693599045277
0.9999896287918091,1.0390291208750568e-05
0.999972939491272,2.7025169401895255e-05
0.9989424347877502,0.001057540881447494
0.9978062510490417,0.002193738939240575
0.999903678894043,9.632757428335026e-05
0.9992326498031616,0.0007673926302231848
0.9999253749847412,7.460537017323077e-05
0.9999414682388306,5.8512421674095094e-05
0.9995898604393005,0.00041016138857230544
0.999981164932251,1.8835087757906877e-05
0.9979720711708069,0.002027958631515503
0.9999319314956665,6.81039018672891e-05
0.9976406097412109,0.002359379082918167
0.9997730851173401,0.00022686483862344176
0.9999847412109375,1.5262659871950746e-05
0.9999512434005737,4.8715090088080615e-05
0.9999052286148071,9.470812074141577e-05
0.9983620047569275,0.0016380465822294354
0.9999313354492188,6.86861967551522e-05
0.9999815225601196,1.8421464119455777e-05
0.9999436140060425,5.634931949316524e-05
0.9999963045120239,3.6630246995628113e-06
0.9999951124191284,4.858057309320429e-06
